Id,type,duration,MatchedTeller
1032878667,3,10,9001238578
1032878666,3,10,9001238577
1032878665,3,10,9001238537
1032878664,3,10,9001238535
1032878663,3,10,9001238540
1032878662,3,10,9001238551
1032878661,3,10,9001238548
1032878660,3,10,9001238545
1032878659,3,10,9001238550
1032878658,3,10,9001238544
1032878657,3,10,9001238547
1032878656,3,10,9001238549
1032878655,3,10,9001238539
1032878654,3,10,9001238554
1032878653,3,10,9001238552
1032878652,3,10,9001238556
1032878651,3,10,9001238555
1032878650,3,10,9001238546
1032878649,3,10,9001238536
1032878648,3,10,9001238557
1032878647,3,10,9001238543
1032878646,3,10,9001238541
1032878645,3,10,9001238542
1032878644,3,10,9001238553
1032878643,3,10,9001238538
1032878642,3,10,9001238562
1032878641,3,10,9001238584
1032878640,3,10,9001238583
1032878639,3,10,9001238580
1032878638,3,10,9001238561
1032878637,3,10,9001238570
1032878636,3,10,9001238572
1032878635,3,10,9001238579
1032878634,3,10,9001238559
1032878633,3,10,9001238569
1032878632,3,10,9001238565
1032878631,3,10,9001238567
1032878630,3,10,9001238582
1032878629,3,10,9001238576
1032878628,3,10,9001238574
1032878627,3,10,9001238575
1032878626,3,10,9001238581
1032878625,3,10,9001238564
1032878624,3,10,9001238558
1032878623,3,10,9001238568
1032878622,3,10,9001238560
1032878621,3,10,9001238571
1032878620,3,10,9001238578
1032878619,3,10,9001238577
1032878618,3,10,9001238566
1032878617,3,10,9001238563
1032878616,3,10,9001238573
1032878615,3,10,9001238571
1032878614,3,10,9001238560
1032878613,3,10,9001238582
1032878612,3,10,9001238580
1032878611,3,10,9001238583
1032878610,3,10,9001238584
1032878609,3,10,9001238567
1032878608,3,10,9001238572
1032878607,3,10,9001238561
1032878606,3,10,9001238570
1032878605,3,10,9001238565
1032878604,3,10,9001238559
1032878603,3,10,9001238579
1032878602,3,10,9001238569
1032878601,3,10,9001238568
1032878600,3,10,9001238581
1032878599,3,10,9001238576
1032878598,3,10,9001238562
1032878597,3,10,9001238575
1032878596,3,10,9001238574
1032878595,3,10,9001238558
1032878594,3,10,9001238564
1032878593,3,10,9001238556
1032878592,3,10,9001238535
1032878591,3,10,9001238545
1032878590,3,10,9001238537
1032878589,3,10,9001238553
1032878588,3,10,9001238542
1032878587,3,10,9001238548
1032878586,3,10,9001238538
1032878585,3,10,9001238551
1032878584,3,10,9001238540
1032878583,3,10,9001238547
1032878582,3,10,9001238552
1032878581,3,10,9001238544
1032878580,3,10,9001238550
1032878579,3,10,9001238554
1032878578,3,10,9001238539
1032878577,3,10,9001238549
1032878576,3,10,9001238536
1032878575,3,10,9001238555
1032878574,3,10,9001238546
1032878573,3,10,9001238541
1032878572,3,10,9001238543
1032878571,3,10,9001238557
1032878570,3,10,9001238573
1032878569,3,10,9001238563
1032878568,3,10,9001238566
1032878567,3,10,9001238577
1032878566,3,10,9001238578
1032878565,3,10,9001238559
1032878564,3,10,9001238582
1032878563,3,10,9001238564
1032878562,3,10,9001238558
1032878561,3,10,9001238560
1032878560,3,10,9001238571
1032878559,3,10,9001238565
1032878558,3,10,9001238580
1032878557,3,10,9001238584
1032878556,3,10,9001238583
1032878555,3,10,9001238570
1032878554,3,10,9001238572
1032878553,3,10,9001238567
1032878552,3,10,9001238561
1032878551,3,10,9001238574
1032878550,3,10,9001238576
1032878549,3,10,9001238569
1032878548,3,10,9001238579
1032878547,3,10,9001238581
1032878546,3,10,9001238568
1032878545,3,10,9001238575
1032878544,3,10,9001238562
1032878543,3,10,9001238543
1032878542,3,10,9001238556
1032878541,3,10,9001238554
1032878540,3,10,9001238548
1032878539,3,10,9001238557
1032878538,3,10,9001238542
1032878537,3,10,9001238545
1032878536,3,10,9001238535
1032878535,3,10,9001238553
1032878534,3,10,9001238537
1032878533,3,10,9001238540
1032878532,3,10,9001238550
1032878531,3,10,9001238551
1032878530,3,10,9001238538
1032878529,3,10,9001238544
1032878528,3,10,9001238552
1032878527,3,10,9001238547
1032878526,3,10,9001238549
1032878525,3,10,9001238541
1032878524,3,10,9001238539
1032878523,3,10,9001238546
1032878522,3,10,9001238555
1032878521,3,10,9001238536
1032878520,3,10,9001238578
1032878519,3,10,9001238577
1032878518,3,10,9001238566
1032878517,3,10,9001238563
1032878516,3,10,9001238573
1032878515,3,10,9001238572
1032878514,3,10,9001238564
1032878513,3,10,9001238562
1032878512,3,10,9001238575
1032878511,3,10,9001238582
1032878510,3,10,9001238559
1032878509,3,10,9001238570
1032878508,3,10,9001238558
1032878507,3,10,9001238571
1032878506,3,10,9001238560
1032878505,3,10,9001238583
1032878504,3,10,9001238580
1032878503,3,10,9001238565
1032878502,3,10,9001238584
1032878501,3,10,9001238568
1032878500,3,10,9001238569
1032878499,3,10,9001238561
1032878498,3,10,9001238567
1032878497,3,10,9001238576
1032878496,3,10,9001238574
1032878495,3,10,9001238579
1032878494,3,10,9001238581
1032878493,3,10,9001238555
1032878492,3,10,9001238543
1032878491,3,10,9001238544
1032878490,3,10,9001238545
1032878489,3,10,9001238536
1032878488,3,10,9001238542
1032878487,3,10,9001238554
1032878486,3,10,9001238556
1032878485,3,10,9001238557
1032878484,3,10,9001238548
1032878483,3,10,9001238537
1032878482,3,10,9001238538
1032878481,3,10,9001238553
1032878480,3,10,9001238535
1032878479,3,10,9001238551
1032878478,3,10,9001238550
1032878477,3,10,9001238540
1032878476,3,10,9001238547
1032878475,3,10,9001238546
1032878474,3,10,9001238552
1032878473,3,10,9001238539
1032878472,3,10,9001238541
1032878471,3,10,9001238549
1032878470,3,10,9001238573
1032878469,3,10,9001238563
1032878468,3,10,9001238566
1032878813,3,10,9001238577
1032878816,3,10,9001238578
1032878817,3,10,9001238580
1032878819,3,10,9001238562
1032878820,3,10,9001238581
1032878825,3,10,9001238579
1032878826,3,10,9001238564
1032878828,3,10,9001238572
1032878829,3,10,9001238583
1032878832,3,10,9001238575
1032878833,3,10,9001238559
1032878835,3,10,9001238582
1032878836,3,10,9001238560
1032878840,3,10,9001238558
1032878841,3,10,9001238570
1032878843,3,10,9001238571
1032878844,3,10,9001238574
1032878847,3,10,9001238561
1032878848,3,10,9001238584
1032878850,3,10,9001238565
1032878851,3,10,9001238569
1032878857,3,10,9001238568
1032878858,3,10,9001238567
1032878860,3,10,9001238576
1032878861,3,10,9001238541
1032878864,3,10,9001238555
1032878865,3,10,9001238551
1032878867,3,10,9001238554
1032878868,3,10,9001238549
1032878872,3,10,9001238542
1032878873,3,10,9001238544
1032878875,3,10,9001238543
1032878876,3,10,9001238536
1032878879,3,10,9001238545
1032878880,3,10,9001238548
1032878882,3,10,9001238535
1032878883,3,10,9001238557
1032878888,3,10,9001238556
1032878889,3,10,9001238553
1032878891,3,10,9001238538
1032878892,3,10,9001238537
1032878895,3,10,9001238540
1032878896,3,10,9001238539
1032878898,3,10,9001238550
1032878899,3,10,9001238552
1032878903,3,10,9001238546
1032878904,3,10,9001238547
1032878906,3,10,9001238578
1032878907,3,10,9001238577
1032878910,3,10,9001238566
1032878911,3,10,9001238563
1032878913,3,10,9001238573
1032878914,3,10,9001238558
1032878921,3,10,9001238581
1032878922,3,10,9001238576
1032878924,3,10,9001238567
1032878925,3,10,9001238562
1032878928,3,10,9001238580
1032878929,3,10,9001238560
1032878931,3,10,9001238579
1032878932,3,10,9001238572
1032878936,3,10,9001238564
1032878937,3,10,9001238582
1032878939,3,10,9001238575
1032878940,3,10,9001238583
1032878943,3,10,9001238559
1032878944,3,10,9001238568
1032878946,3,10,9001238584
1032878947,3,10,9001238571
1032878952,3,10,9001238570
1032878953,3,10,9001238561
1032878955,3,10,9001238574
1032878956,3,10,9001238565
1032878959,3,10,9001238569
1032878960,3,10,9001238573
1032878962,3,10,9001238563
1032878963,3,10,9001238566
1032878967,3,10,9001238577
1032878968,3,10,9001238578
1032878970,3,10,9001238546
1032878971,3,10,9001238541
1032878974,3,10,9001238553
1032878975,3,10,9001238544
1032878977,3,10,9001238547
1032878978,3,10,9001238542
1032878984,3,10,9001238551
1032878985,3,10,9001238555
1032878987,3,10,9001238549
1032878988,3,10,9001238554
1032878991,3,10,9001238545
1032878992,3,10,9001238556
1032878994,3,10,9001238536
1032878995,3,10,9001238543
1032878999,3,10,9001238557
1032879000,3,10,9001238535
1032879002,3,10,9001238548
1032879003,3,10,9001238537
1032879006,3,10,9001238552
1032879007,3,10,9001238538
1032879009,3,10,9001238550
1032879010,3,10,9001238539
1032879015,3,10,9001238540
1032879016,3,10,9001238569
1032879018,3,10,9001238575
1032879019,3,10,9001238565
1032879022,3,10,9001238576
1032879023,3,10,9001238581
1032879025,3,10,9001238558
1032879026,3,10,9001238582
1032879030,3,10,9001238567
1032879031,3,10,9001238580
1032879033,3,10,9001238562
1032879034,3,10,9001238564
1032879037,3,10,9001238579
1032879038,3,10,9001238560
1032879040,3,10,9001238572
1032879041,3,10,9001238574
1032878677,3,10,9001238559
1032878678,3,10,9001238571
1032878680,3,10,9001238583
1032878681,3,10,9001238584
1032878684,3,10,9001238568
1032878685,3,10,9001238561
1032878687,3,10,9001238570
1032878688,3,10,9001238578
1032878692,3,10,9001238577
1032878693,3,10,9001238566
1032878695,3,10,9001238563
1032878696,3,10,9001238573
1032878699,3,10,9001238557
1032878700,3,10,9001238546
1032878702,3,10,9001238551
1032878703,3,10,9001238539
1032878708,3,10,9001238540
1032878709,3,10,9001238542
1032878711,3,10,9001238553
1032878712,3,10,9001238541
1032878715,3,10,9001238547
1032878716,3,10,9001238544
1032878718,3,10,9001238554
1032878719,3,10,9001238543
1032878723,3,10,9001238549
1032878724,3,10,9001238555
1032878726,3,10,9001238536
1032878727,3,10,9001238556
1032878730,3,10,9001238545
1032878731,3,10,9001238550
1032878733,3,10,9001238548
1032878734,3,10,9001238535
1032878740,3,10,9001238538
1032878741,3,10,9001238552
1032878743,3,10,9001238537
1032878744,3,10,9001238570
1032878747,3,10,9001238579
1032878748,3,10,9001238561
1032878750,3,10,9001238565
1032878751,3,10,9001238575
1032878755,3,10,9001238569
1032878756,3,10,9001238564
1032878758,3,10,9001238576
1032878759,3,10,9001238558
1032878762,3,10,9001238581
1032878763,3,10,9001238562
1032878765,3,10,9001238567
1032878766,3,10,9001238582
1032878771,3,10,9001238580
1032878772,3,10,9001238568
1032878774,3,10,9001238572
1032878775,3,10,9001238571
1032878778,3,10,9001238560
1032878779,3,10,9001238559
1032878781,3,10,9001238574
1032878782,3,10,9001238583
1032878786,3,10,9001238584
1032878787,3,10,9001238573
1032878789,3,10,9001238563
1032878790,3,10,9001238566
1032878793,3,10,9001238577
1032878794,3,10,9001238578
1032878796,3,10,9001238536
1032878797,3,10,9001238557
1032878804,3,10,9001238553
1032878805,3,10,9001238552
1032878807,3,10,9001238537
1032878808,3,10,9001238542
1032878811,3,10,9001238551
1032878812,3,10,9001238546
1032878815,3,10,9001238540
1032878818,3,10,9001238539
1032878824,3,10,9001238544
1032878827,3,10,9001238555
1032878831,3,10,9001238547
1032878834,3,10,9001238541
1032878839,3,10,9001238549
1032878842,3,10,9001238543
1032878846,3,10,9001238554
1032878849,3,10,9001238538
1032878856,3,10,9001238545
1032878859,3,10,9001238556
1032878863,3,10,9001238535
1032878866,3,10,9001238548
1032878871,3,10,9001238550
1032878874,3,10,9001238584
1032878878,3,10,9001238567
1032878881,3,10,9001238583
1032878887,3,10,9001238561
1032878890,3,10,9001238579
1032878894,3,10,9001238570
1032878897,3,10,9001238562
1032878902,3,10,9001238565
1032878905,3,10,9001238569
1032878909,3,10,9001238575
1032878912,3,10,9001238581
1032878920,3,10,9001238576
1032878923,3,10,9001238564
1032878927,3,10,9001238558
1032878930,3,10,9001238574
1032878935,3,10,9001238580
1032878938,3,10,9001238571
1032878942,3,10,9001238582
1032878945,3,10,9001238572
1032878951,3,10,9001238568
1032878954,3,10,9001238560
1032878958,3,10,9001238559
1032878961,3,10,9001238578
1032878966,3,10,9001238577
1032878969,3,10,9001238566
1032878973,3,10,9001238563
1032878976,3,10,9001238573
1032878983,3,10,9001238549
1032878986,3,10,9001238536
1032878990,3,10,9001238551
1032878993,3,10,9001238548
1032878998,3,10,9001238550
1032879001,3,10,9001238542
1032879005,3,10,9001238553
1032879008,3,10,9001238557
1032879014,3,10,9001238537
1032879017,3,10,9001238552
1032879021,3,10,9001238539
1032879024,3,10,9001238541
1032879029,3,10,9001238540
1032879032,3,10,9001238546
1032879036,3,10,9001238547
1032879039,3,10,9001238555
1032878676,3,10,9001238544
1032878679,3,10,9001238535
1032878683,3,10,9001238554
1032878686,3,10,9001238543
1032878691,3,10,9001238556
1032878694,3,10,9001238545
1032878698,3,10,9001238538
1032878701,3,10,9001238559
1032878707,3,10,9001238576
1032878710,3,10,9001238560
1032878714,3,10,9001238583
1032878717,3,10,9001238567
1032878722,3,10,9001238584
1032878725,3,10,9001238581
1032878729,3,10,9001238561
1032878732,3,10,9001238570
1032878739,3,10,9001238579
1032878742,3,10,9001238575
1032878746,3,10,9001238565
1032878749,3,10,9001238562
1032878754,3,10,9001238569
1032878757,3,10,9001238568
1032878761,3,10,9001238558
1032878764,3,10,9001238571
1032878770,3,10,9001238564
1032878773,3,10,9001238580
1032878777,3,10,9001238574
1032878780,3,10,9001238582
1032878785,3,10,9001238572
1032878788,3,10,9001238573
1032878792,3,10,9001238563
1032878795,3,10,9001238566
1032878803,3,10,9001238577
1032878806,3,10,9001238578
1032878810,3,10,9001238572
1032878814,3,10,9001238582
1032878823,3,10,9001238565
1032878830,3,10,9001238560
1032878838,3,10,9001238576
1032878845,3,10,9001238559
1032878855,3,10,9001238575
1032878862,3,10,9001238584
1032878870,3,10,9001238583
1032878877,3,10,9001238567
1032878886,3,10,9001238579
1032878893,3,10,9001238561
1032878901,3,10,9001238581
1032878908,3,10,9001238570
1032878919,3,10,9001238574
1032878926,3,10,9001238571
1032878934,3,10,9001238569
1032878941,3,10,9001238562
1032878950,3,10,9001238558
1032878957,3,10,9001238568
1032878965,3,10,9001238580
1032878972,3,10,9001238564
1032878982,3,10,9001238547
1032878989,3,10,9001238549
1032878997,3,10,9001238553
1032879004,3,10,9001238545
1032879013,3,10,9001238538
1032879020,3,10,9001238542
1032879028,3,10,9001238551
1032879035,3,10,9001238536
1032878675,3,10,9001238550
1032878682,3,10,9001238548
1032878690,3,10,9001238552
1032878697,3,10,9001238546
1032878706,3,10,9001238537
1032878713,3,10,9001238557
1032878721,3,10,9001238540
1032878728,3,10,9001238541
1032878738,3,10,9001238539
1032878745,3,10,9001238556
1032878753,3,10,9001238544
1032878760,3,10,9001238555
1032878769,3,10,9001238543
1032878776,3,10,9001238554
1032878784,3,10,9001238535
1032878791,3,10,9001238578
1032878802,3,10,9001238577
1032878809,3,10,9001238566
1032878822,3,10,9001238563
1032878837,3,10,9001238573
1032878854,3,10,9001238561
1032878869,3,10,9001238565
1032878885,3,10,9001238564
1032878900,3,10,9001238580
1032878918,3,10,9001238582
1032878933,3,10,9001238572
1032878949,3,10,9001238579
1032878964,3,10,9001238560
1032878981,3,10,9001238559
1032878996,3,10,9001238576
1032879012,3,10,9001238567
1032879027,3,10,9001238584
1032878674,3,10,9001238575
1032878689,3,10,9001238583
1032878705,3,10,9001238568
1032878720,3,10,9001238569
1032878737,3,10,9001238570
1032878752,3,10,9001238581
1032878768,3,10,9001238571
1032878783,3,10,9001238574
1032878801,3,10,9001238558
1032878821,3,10,9001238562
1032878853,3,10,9001238554
1032878884,3,10,9001238547
1032878917,3,10,9001238540
1032878948,3,10,9001238551
1032878980,3,10,9001238535
1032879011,3,10,9001238542
1032878673,3,10,9001238553
1032878704,3,10,9001238549
1032878736,3,10,9001238538
1032878767,3,10,9001238545
1032878800,3,10,9001238548
1032878852,3,10,9001238557
1032878916,3,10,9001238550
1032878979,3,10,9001238536
1032878672,3,10,9001238537
1032878735,3,10,9001238546
1032878799,3,10,9001238552
1032878915,3,10,9001238539
1032878671,3,10,9001238543
1032878798,3,10,9001238541
1032879385,4,45,9001238585
1032879386,4,45,9001238604
1032879387,4,45,9001238586
1032879388,4,45,9001238588
1032879389,4,45,9001238592
1032879390,4,45,9001238600
1032879391,4,45,9001238601
1032879536,4,45,9001238593
1032879392,4,45,9001238602
1032879393,4,45,9001238603
1032879394,4,45,9001238589
1032879532,4,45,9001238594
1032879395,4,45,9001238595
1032879396,4,45,9001238587
1032879397,4,45,9001238590
1032879528,4,45,9001238596
1032879398,4,45,9001238597
1032879399,4,45,9001238591
1032879400,4,45,9001238598
1032879401,4,45,9001238599
1032879402,4,45,9001238598
1032879403,4,45,9001238599
1032879404,4,45,9001238589
1032879520,4,45,9001238601
1032879405,4,45,9001238586
1032879406,4,45,9001238585
1032879407,4,45,9001238604
1032879516,4,45,9001238600
1032879408,4,45,9001238588
1032879409,4,45,9001238592
1032879410,4,45,9001238603
1032879512,4,45,9001238593
1032879411,4,45,9001238602
1032879412,4,45,9001238591
1032879413,4,45,9001238587
1032879414,4,45,9001238594
1032879415,4,45,9001238595
1032879416,4,45,9001238597
1032879417,4,45,9001238590
1032879504,4,45,9001238596
1032879418,4,45,9001238590
1032879419,4,45,9001238596
1032879420,4,45,9001238603
1032879500,4,45,9001238604
1032879421,4,45,9001238589
1032879422,4,45,9001238598
1032879423,4,45,9001238599
1032879496,4,45,9001238585
1032879424,4,45,9001238601
1032879425,4,45,9001238586
1032879426,4,45,9001238592
1032879427,4,45,9001238600
1032879428,4,45,9001238588
1032879429,4,45,9001238597
1032879430,4,45,9001238591
1032879488,4,45,9001238593
1032879431,4,45,9001238602
1032879432,4,45,9001238595
1032879433,4,45,9001238587
1032879484,4,45,9001238594
1032875018,1,20,9001238484
1032875019,1,20,9001238476
1032874781,1,20,9001238475
1032875020,1,20,9001238478
1032875021,1,20,9001238479
1032874557,1,20,9001238483
1032874572,1,20,9001238477
1032874602,1,20,9001238481
1032874662,1,20,9001238480
1032874782,1,20,9001238482
1032875022,1,20,9001238466
1032875023,1,20,9001238470
1032874783,1,20,9001238463
1032875024,1,20,9001238469
1032875025,1,20,9001238457
1032874663,1,20,9001238461
1032874784,1,20,9001238456
1032875026,1,20,9001238467
1032875027,1,20,9001238472
1032874785,1,20,9001238460
1032875028,1,20,9001238471
1032875029,1,20,9001238458
1032874603,1,20,9001238468
1032874664,1,20,9001238464
1032874786,1,20,9001238474
1032875030,1,20,9001238462
1032875031,1,20,9001238473
1032874787,1,20,9001238459
1032875032,1,20,9001238465
1032875033,1,20,9001238480
1032874665,1,20,9001238484
1032874788,1,20,9001238475
1032875034,1,20,9001238482
1032875035,1,20,9001238476
1032874789,1,20,9001238479
1032875036,1,20,9001238481
1032875037,1,20,9001238478
1032874573,1,20,9001238477
1032874604,1,20,9001238483
1032874666,1,20,9001238477
1032874790,1,20,9001238483
1032875038,1,20,9001238475
1032875039,1,20,9001238480
1032874791,1,20,9001238459
1032875040,1,20,9001238463
1032875041,1,20,9001238460
1032874667,1,20,9001238465
1032874792,1,20,9001238470
1032875042,1,20,9001238466
1032875043,1,20,9001238484
1032874793,1,20,9001238472
1032875044,1,20,9001238457
1032875045,1,20,9001238469
1032874605,1,20,9001238467
1032874668,1,20,9001238461
1032874794,1,20,9001238456
1032875046,1,20,9001238478
1032875047,1,20,9001238476
1032874795,1,20,9001238473
1032875048,1,20,9001238471
1032875049,1,20,9001238464
1032874669,1,20,9001238482
1032874796,1,20,9001238468
1032875050,1,20,9001238458
1032875051,1,20,9001238481
1032874797,1,20,9001238479
1032875052,1,20,9001238462
1032875053,1,20,9001238474
1032875566,1,15,9001238475
1032875567,1,15,9001238477
1032875568,1,15,9001238483
1032875569,1,15,9001238480
1032875570,1,15,9001238484
1032875571,1,15,9001238479
1032875572,1,15,9001238478
1032875573,1,15,9001238476
1032875574,1,15,9001238481
1032875575,1,15,9001238482
1032875576,1,15,9001238462
1032875577,1,15,9001238460
1032875578,1,15,9001238467
1032875579,1,15,9001238474
1032875580,1,15,9001238463
1032875581,1,15,9001238459
1032875582,1,15,9001238466
1032875583,1,15,9001238465
1032875584,1,15,9001238470
1032875585,1,15,9001238469
1032875586,1,15,9001238457
1032875587,1,15,9001238472
1032875588,1,15,9001238464
1032875589,1,15,9001238461
1032875590,1,15,9001238456
1032875591,1,15,9001238471
1032875592,1,15,9001238473
1032875593,1,15,9001238468
1032875594,1,15,9001238458
1032875595,1,15,9001238481
1032875596,1,15,9001238475
1032875597,1,15,9001238483
1032875598,1,15,9001238482
1032875599,1,15,9001238477
1032875600,1,15,9001238484
1032875601,1,15,9001238476
1032875602,1,15,9001238480
1032875603,1,15,9001238478
1032875604,1,15,9001238479
1032875605,1,15,9001238478
1032875606,1,15,9001238479
1032875607,1,15,9001238483
1032875608,1,15,9001238481
1032875609,1,15,9001238475
1032875610,1,15,9001238480
1032875611,1,15,9001238477
1032875612,1,15,9001238482
1032875613,1,15,9001238476
1032875614,1,15,9001238484
1032875615,1,15,9001238468
1032875616,1,15,9001238467
1032875617,1,15,9001238469
1032875618,1,15,9001238458
1032875619,1,15,9001238460
1032875620,1,15,9001238462
1032875621,1,15,9001238470
1032875622,1,15,9001238463
1032875623,1,15,9001238474
1032875624,1,15,9001238465
1032875625,1,15,9001238459
1032875626,1,15,9001238466
1032875627,1,15,9001238473
1032875628,1,15,9001238457
1032875629,1,15,9001238461
1032875630,1,15,9001238464
1032875631,1,15,9001238472
1032875632,1,15,9001238471
1032875633,1,15,9001238456
1032875634,1,15,9001238476
1032875635,1,15,9001238478
1032875636,1,15,9001238483
1032875637,1,15,9001238484
1032875638,1,15,9001238479
1032875639,1,15,9001238475
1032875640,1,15,9001238482
1032875641,1,15,9001238481
1032875642,1,15,9001238477
1032875643,1,15,9001238480
1032875644,1,15,9001238471
1032875645,1,15,9001238469
1032875646,1,15,9001238465
1032875647,1,15,9001238456
1032875648,1,15,9001238467
1032875649,1,15,9001238468
1032875650,1,15,9001238474
1032875651,1,15,9001238460
1032875652,1,15,9001238458
1032875653,1,15,9001238463
1032875654,1,15,9001238462
1032875655,1,15,9001238470
1032875656,1,15,9001238472
1032875657,1,15,9001238459
1032875658,1,15,9001238457
1032875659,1,15,9001238473
1032875660,1,15,9001238466
1032875661,1,15,9001238464
1032875662,1,15,9001238461
1032875663,1,15,9001238477
1032875664,1,15,9001238476
1032875665,1,15,9001238483
1032875666,1,15,9001238480
1032875667,1,15,9001238478
1032875668,1,15,9001238479
1032875669,1,15,9001238481
1032875670,1,15,9001238484
1032875671,1,15,9001238482
1032875672,1,15,9001238475
1032875673,1,15,9001238482
1032875674,1,15,9001238475
1032875675,1,15,9001238483
1032875676,1,15,9001238477
1032875677,1,15,9001238476
1032875678,1,15,9001238484
1032875679,1,15,9001238478
1032875680,1,15,9001238480
1032875681,1,15,9001238481
1032875682,1,15,9001238479
1032875683,1,15,9001238464
1032875684,1,15,9001238465
1032875685,1,15,9001238463
1032875686,1,15,9001238461
1032875687,1,15,9001238469
1032875688,1,15,9001238471
1032875689,1,15,9001238458
1032875690,1,15,9001238467
1032875691,1,15,9001238456
1032875692,1,15,9001238460
1032875693,1,15,9001238468
1032875694,1,15,9001238474
1032875695,1,15,9001238466
1032875696,1,15,9001238462
1032875697,1,15,9001238459
1032875698,1,15,9001238472
1032875699,1,15,9001238470
1032875700,1,15,9001238473
1032875701,1,15,9001238457
1032875702,1,15,9001238481
1032875703,1,15,9001238482
1032875704,1,15,9001238483
1032875705,1,15,9001238479
1032875706,1,15,9001238475
1032875707,1,15,9001238476
1032875708,1,15,9001238480
1032875709,1,15,9001238477
1032875710,1,15,9001238478
1032875711,1,15,9001238484
1032875712,1,15,9001238473
1032875713,1,15,9001238463
1032875714,1,15,9001238460
1032875715,1,15,9001238457
1032875716,1,15,9001238465
1032875717,1,15,9001238464
1032875718,1,15,9001238456
1032875719,1,15,9001238469
1032875720,1,15,9001238461
1032875721,1,15,9001238467
1032875722,1,15,9001238471
1032875723,1,15,9001238458
1032875724,1,15,9001238470
1032875725,1,15,9001238468
1032875726,1,15,9001238462
1032875727,1,15,9001238466
1032875728,1,15,9001238474
1032875729,1,15,9001238472
1032875730,1,15,9001238459
1032875731,1,15,9001238478
1032875732,1,15,9001238481
1032875733,1,15,9001238483
1032875734,1,15,9001238484
1032875735,1,15,9001238482
1032875736,1,15,9001238475
1032875737,1,15,9001238477
1032875738,1,15,9001238479
1032875739,1,15,9001238480
1032875740,1,15,9001238476
1032875741,1,15,9001238480
1032875742,1,15,9001238476
1032875743,1,15,9001238483
1032875744,1,15,9001238478
1032875745,1,15,9001238481
1032875746,1,15,9001238479
1032875747,1,15,9001238482
1032875748,1,15,9001238484
1032875749,1,15,9001238477
1032875750,1,15,9001238475
1032875751,1,15,9001238472
1032875752,1,15,9001238460
1032875753,1,15,9001238467
1032875754,1,15,9001238459
1032875755,1,15,9001238463
1032875756,1,15,9001238473
1032875757,1,15,9001238461
1032875758,1,15,9001238465
1032875759,1,15,9001238457
1032875760,1,15,9001238469
1032875761,1,15,9001238464
1032875762,1,15,9001238456
1032875763,1,15,9001238474
1032875764,1,15,9001238471
1032875765,1,15,9001238468
1032875766,1,15,9001238470
1032875767,1,15,9001238458
1032875768,1,15,9001238466
1032875769,1,15,9001238462
1032875770,1,15,9001238477
1032875771,1,15,9001238480
1032875772,1,15,9001238483
1032875773,1,15,9001238475
1032875774,1,15,9001238476
1032875775,1,15,9001238481
1032875776,1,15,9001238484
1032875777,1,15,9001238478
1032875778,1,15,9001238482
1032875779,1,15,9001238479
1032875780,1,15,9001238466
1032875781,1,15,9001238467
1032875782,1,15,9001238469
1032875783,1,15,9001238462
1032875784,1,15,9001238460
1032875785,1,15,9001238472
1032875786,1,15,9001238457
1032875787,1,15,9001238463
1032875788,1,15,9001238459
1032875789,1,15,9001238465
1032875790,1,15,9001238473
1032875791,1,15,9001238461
1032875792,1,15,9001238458
1032875793,1,15,9001238464
1032875794,1,15,9001238471
1032875795,1,15,9001238474
1032875796,1,15,9001238456
1032875797,1,15,9001238470
1032875798,1,15,9001238468
1032875799,1,15,9001238482
1032875800,1,15,9001238477
1032875801,1,15,9001238483
1032875802,1,15,9001238479
1032875803,1,15,9001238480
1032875804,1,15,9001238476
1032875805,1,15,9001238478
1032875806,1,15,9001238475
1032875807,1,15,9001238484
1032875808,1,15,9001238481
1032875809,1,15,9001238484
1032875810,1,15,9001238481
1032875811,1,15,9001238483
1032875812,1,15,9001238482
1032875813,1,15,9001238477
1032875814,1,15,9001238475
1032875815,1,15,9001238480
1032875816,1,15,9001238479
1032875817,1,15,9001238478
1032875818,1,15,9001238476
1032875819,1,15,9001238470
1032875820,1,15,9001238469
1032875821,1,15,9001238465
1032875822,1,15,9001238468
1032875823,1,15,9001238467
1032875824,1,15,9001238466
1032875825,1,15,9001238459
1032875826,1,15,9001238460
1032875827,1,15,9001238462
1032875185,1,15,9001238463
1032875828,1,15,9001238472
1032875829,1,15,9001238457
1032875186,1,15,9001238456
1032875830,1,15,9001238473
1032875831,1,15,9001238464
1032875187,1,15,9001238458
1032875832,1,15,9001238461
1032875833,1,15,9001238474
1032875188,1,15,9001238471
1032875834,1,15,9001238478
1032875835,1,15,9001238484
1032875189,1,15,9001238483
1032875836,1,15,9001238476
1032875837,1,15,9001238481
1032875190,1,15,9001238477
1032875838,1,15,9001238479
1032875839,1,15,9001238482
1032875191,1,15,9001238480
1032875840,1,15,9001238475
1032875841,1,15,9001238474
1032875192,1,15,9001238465
1032875842,1,15,9001238463
1032875843,1,15,9001238471
1032875193,1,15,9001238469
1032875844,1,15,9001238470
1032875845,1,15,9001238462
1032875194,1,15,9001238467
1032875846,1,15,9001238468
1032875847,1,15,9001238460
1032875195,1,15,9001238466
1032875848,1,15,9001238459
1032875849,1,15,9001238461
1032875196,1,15,9001238472
1032875850,1,15,9001238473
1032875851,1,15,9001238456
1032875197,1,15,9001238457
